关键词,技术领域,细分方向,产业板块,核心程度得分,匹配类型,上下文要求,来源类型
6G回传设备,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G前传设备,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G室内分布系统,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G边缘节点,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G云化基站,终端设备与基础设施,基站与核心网设备,上游设备与基础设施,4,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G终端,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G手机,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G通信模组,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G射频模组,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G卫星终端,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G物联网模组,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G可穿戴终端,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G工业终端,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G车载终端,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G XR终端,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G通感终端,终端设备与基础设施,终端与模组,上游终端,3,core,无需上下文；领域锚点本身只给低分,TDIA2025/资本研报
6G光承载网,终端设备与基础设施,光纤承载与数据中心,上游设备与基础设施,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/ITU-T
6G前传光模块,终端设备与基础设施,光纤承载与数据中心,上游设备与基础设施,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/ITU-T
6G回传光模块,终端设备与基础设施,光纤承载与数据中心,上游设备与基础设施,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/ITU-T
6G相干光通信,终端设备与基础设施,光纤承载与数据中心,上游设备与基础设施,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/ITU-T
6G超高速光互联,终端设备与基础设施,光纤承载与数据中心,上游设备与基础设施,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/ITU-T
6G数据中心互联,终端设备与基础设施,光纤承载与数据中心,上游设备与基础设施,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/ITU-T
6G全光网络,终端设备与基础设施,光纤承载与数据中心,上游设备与基础设施,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/ITU-T
6G光纤无线融合,终端设备与基础设施,光纤承载与数据中心,上游设备与基础设施,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/ITU-T
6G太赫兹光纤融合,终端设备与基础设施,光纤承载与数据中心,上游设备与基础设施,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/ITU-T
6G算力中心连接,终端设备与基础设施,光纤承载与数据中心,上游设备与基础设施,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,资本研报/ITU-T
6G全息视频,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G全息会议,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G全息远程呈现,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G多感官交互,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G触觉互联网,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G触觉通信,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G嗅觉通信,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G味觉通信,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G情感交互,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G脑机交互,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G智慧交互,应用与业务,全息与多感官交互,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G工业数字孪生,应用与业务,数字孪生与工业,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G智慧工厂,应用与业务,数字孪生与工业,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G工业互联网,应用与业务,数字孪生与工业,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G无线工业总线,应用与业务,数字孪生与工业,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G柔性制造,应用与业务,数字孪生与工业,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G远程控制,应用与业务,数字孪生与工业,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G机器人协作,应用与业务,数字孪生与工业,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G人机物协同生产,应用与业务,数字孪生与工业,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G智能电网,应用与业务,数字孪生与工业,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G矿山通信,应用与业务,数字孪生与工业,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G车联网,应用与业务,交通与低空,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G自动驾驶,应用与业务,交通与低空,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G车路云一体化,应用与业务,交通与低空,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G智能交通,应用与业务,交通与低空,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G铁路通信,应用与业务,交通与低空,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G低空经济,应用与业务,交通与低空,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G无人机通信,应用与业务,交通与低空,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G无人机监管,应用与业务,交通与低空,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G低空智联网,应用与业务,交通与低空,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G航空通信,应用与业务,交通与低空,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/资本研报
6G远程医疗,应用与业务,医疗教育与公共服务,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G远程手术,应用与业务,医疗教育与公共服务,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G智慧医疗,应用与业务,医疗教育与公共服务,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G沉浸式教育,应用与业务,医疗教育与公共服务,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G技能培训,应用与业务,医疗教育与公共服务,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G应急通信,应用与业务,医疗教育与公共服务,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G灾害救援,应用与业务,医疗教育与公共服务,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G环境监测,应用与业务,医疗教育与公共服务,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G智慧城市,应用与业务,医疗教育与公共服务,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G普惠服务,应用与业务,医疗教育与公共服务,下游应用,2,core,无需上下文；领域锚点本身只给低分,工信部推进组报告/ITU
6G物联网,应用与业务,泛在物联与智能体,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/TDIA2025
6G智能物联网,应用与业务,泛在物联与智能体,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/TDIA2025
6G机器通信,应用与业务,泛在物联与智能体,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/TDIA2025
6G机器人网络,应用与业务,泛在物联与智能体,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/TDIA2025
6G具身智能,应用与业务,泛在物联与智能体,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/TDIA2025
6G智能体互联,应用与业务,泛在物联与智能体,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/TDIA2025
6G群体智能,应用与业务,泛在物联与智能体,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/TDIA2025
6G数字人,应用与业务,泛在物联与智能体,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/TDIA2025
6G环境物联网,应用与业务,泛在物联与智能体,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/TDIA2025
6G海量传感器网络,应用与业务,泛在物联与智能体,下游应用,2,core,无需上下文；领域锚点本身只给低分,两份附件/TDIA2025
